id,kind,brand,name,aliases,genre,genreJa,format,focus,lensType,mount,year,weightG,weightMinG,weightMaxG,weightCondition,dataType,confidence,sourceId,packingProfile,packingDefaultG,packingMinG,packingMaxG
sigmasigma28mmf18exdgaspmacro,lens,Sigma,Sigma 28mm_f18_ex_dg_asp_macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma300800mmf56exdgifhsmapo,lens,Sigma,Sigma 300-800mm f/5.6 EX DG IF HSM APO,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2003,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma300800mmf56exdgapohsm,lens,Sigma,Sigma 300-800mm F5.6 EX DG APO HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2006,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma300mmf28exapohsm,lens,Sigma,Sigma 300mm f/2.8 EX APO HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma400mmf56apo,lens,Sigma,Sigma 400mm f/5.6 APO,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma50500mmf463exaporf,lens,Sigma,Sigma 50-500mm f/4-6.3 EX APO RF,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma50500mmf463exdghsm,lens,Sigma,Sigma 50-500mm f/4-6.3 EX DG/HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma50500mmf4563apodgoshsm,lens,Sigma,Sigma 50-500mm F4.5-6.3 APO DG OS HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma500mmf45exapohsm,lens,Sigma,Sigma 500mm f/4.5 EX APO HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma50mmf28exdgmacro,lens,Sigma,Sigma 50mm f/2.8 EX DG Macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2004,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma50mmf14exdghsm,lens,Sigma,Sigma 50mm F1.4 EX DG HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2008,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70200mmf28exdgapomacrohsm,lens,Sigma,Sigma 70-200mm f/2.8 EX DG APO Macro HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2006,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70200mmf28apoexdgmacrohsm,lens,Sigma,Sigma 70-200mm F2.8 APO EX DG MACRO HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2006,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70210mmf28apo,lens,Sigma,Sigma 70-210mm f/2.8 APO,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf456dgapomacro,lens,Sigma,Sigma 70-300mm f/4-5.6 DG APO Macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf4556apodgmacro,lens,Sigma,Sigma 70-300mm f/4.5-5.6 APO DG Macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2005,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf4556dgmacro,lens,Sigma,Sigma 70-300mm f/4.5-5.6 DG Macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2005,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf456apodgmacro,lens,Sigma,Sigma 70-300mm F4-5.6 APO DG Macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2005,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf456apodgmacromotorized,lens,Sigma,Sigma 70-300mm F4-5.6 APO DG Macro(Motorized),,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2011,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf456dgmacro,lens,Sigma,Sigma 70-300mm F4-5.6 DG Macro,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2011,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf456dgmacromotorized,lens,Sigma,Sigma 70-300mm F4-5.6 DG Macro (Motorized),,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70300mmf456dgos,lens,Sigma,Sigma 70-300mm F4-5.6 DG OS,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2009,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma70mmf28exdg,lens,Sigma,Sigma 70mm f/2.8 EX DG,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2006,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma80400mmf4556apoexdgos,lens,Sigma,Sigma 80-400mm F4.5-5.6 APO EX DG OS,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2004,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma800mmf56exapohsm,lens,Sigma,Sigma 800mm f/5.6 EX APO HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma85mmf14exdghsm,lens,Sigma,Sigma 85mm F1.4 EX DG HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma8mmf35exdgcircularfisheye,lens,Sigma,Sigma 8mm f/3.5 EX DG Circular Fisheye,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2006,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigma8mmf40excircularfisheye,lens,Sigma,Sigma 8mm f/4.0 EX Circular Fish-Eye,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo120400mmf4556dgoshsm,lens,Sigma,Sigma APO 120-400mm F4.5-5.6 DG OS HSM,Sigma APO 120-400mm F4.5-5.6 DG HSM,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2008,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo150500mmf563dgoshsm,lens,Sigma,Sigma APO 150-500mm F5-6.3 DG OS HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2008,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo200500mmf28,lens,Sigma,Sigma APO 200-500mm f/2.8,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2008,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo4001000mmf56exdg,lens,Sigma,Sigma APO 400-1000mm F5.6 EX DG,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2008,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo70200mmf28exdgoshsm,lens,Sigma,Sigma APO 70-200mm F2.8 EX DG OS HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo70200mmf28iiexdgmacrohsm,lens,Sigma,Sigma APO 70-200mm F2.8 II EX DG MACRO HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2007,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmaapo70200mmf28iiexdgmacrohsmpenta,lens,Sigma,Sigma APO 70-200mm F2.8 II EX DG MACRO HSM Penta,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,2008,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sigmasigmasa7,camera,Sigma,Sigma SA7,,Vintage film camera,その他・クラシックカメラ,35mm,MF,interchangeable,,2001,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
sigmasigmasa9,camera,Sigma,Sigma SA9,,Vintage film camera,その他・クラシックカメラ,35mm,MF,interchangeable,,2001,,350,1000,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,camera-large,460,380,560
sigmasigmasigma2410540dghsm,lens,Sigma,Sigma Sigma 24-105/4.0 DG HSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,,,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sonysony70400mmf456gssmii,lens,Sony,Sony 70-400mm F4-5.6 G SSM II,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,Minolta/Sony A,2013,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sonysonycarlzeissplanart50mmf14zassm,lens,Sony,Sony Carl Zeiss Planar T* 50mm F1.4 ZA SSM,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,Minolta/Sony A,2013,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sonysonyglens70200mmf28gssmiitelephotozoomlen,lens,Sony,Sony G Lens 70-200mm F2.8 G SSM II Telephoto Zoom Len,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,Minolta/Sony A,2013,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sonysonysal24f2z,lens,Sony,Sony SAL-24F2Z,,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,Minolta/Sony A,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
sonysonysal85f25,lens,Sony,Sony SAL-85F25,85mm F2.8 SAM,35mm manual-focus lens,35mm MFレンズ,35mm,MF,lens,Minolta/Sony A,2010,,165,250,同ジャンルの既知機種からの推定範囲,genre-estimate,D,open-model-catalog,lens-small,210,165,260
vivitarvivitarpn2011,camera,Vivitar,Vivitar PN2011,PN2011 | ビビター,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
vivitarvivitarultrawideslim,camera,Vivitar,Vivitar Ultra Wide & Slim,Ultra Wide & Slim | UltraWide&Slim | ビビター,35mm compact MF,35mm MFコンパクト,35mm,MF,fixed,Fixed lens,,,220,460,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
voigtlandervoigtlanderbessar,camera,Voigtlander,Voigtlander Bessa R,Bessa-R | Voigtländer | フォクトレンダー,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,,2000,395,395,395,body only,reference,B,compiled-specs,compact-standard,270,220,325
voigtlandervoigtlanderbessar2,camera,Voigtlander,Voigtlander Bessa R2,Bessa R2 | Voigtländer | フォクトレンダー,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,,2002,430,430,430,body only,reference,B,compiled-specs,compact-standard,270,220,325
voigtlandervoigtlanderbessar3a,camera,Voigtlander,Voigtlander Bessa R3A,Bessa R3A | Voigtländer | フォクトレンダー,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,,2004,430,430,430,body only,reference,B,compiled-specs,compact-standard,270,220,325
voigtlandervoigtlanderbessar4a,camera,Voigtlander,Voigtlander Bessa R4A,Bessa R4A | Voigtländer | フォクトレンダー,35mm interchangeable rangefinder,35mmレンジファインダー（レンズ交換式）,35mm,MF,interchangeable,,2006,440,440,440,body only,reference,B,compiled-specs,compact-standard,270,220,325
voigtlandervoigtlandervitob,camera,Voigtlander,Voigtlander Vito B,Vito B | VitoB | フォクトレンダー,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
voigtlandervoigtlandervitoclr,camera,Voigtlander,Voigtlander Vito CLR,Vito CLR | VitoCLR | フォクトレンダー,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
voigtlandervoigtlandervitomaticiia,camera,Voigtlander,Voigtlander Vitomatic IIa,Vitomatic IIa | VitomaticIIa | フォクトレンダー,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
voigtlandervoigtlandervitomaticiib,camera,Voigtlander,Voigtlander Vitomatic IIb,Vitomatic IIb | VitomaticIIb | フォクトレンダー,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaautofocus,camera,Yashica,Yashica Auto Focus,Auto Focus | AutoFocus | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicaautofocusmotor,camera,Yashica,Yashica Auto Focus Motor,Auto Focus Motor | AutoFocusMotor | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicaelectro35cc,camera,Yashica,Yashica Electro 35 CC,Electro 35 CC | Electro35CC | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaelectro35ccn,camera,Yashica,Yashica Electro 35 CCN,Electro 35 CCN | Electro35CCN | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaelectro35fc,camera,Yashica,Yashica Electro 35 FC,Electro 35 FC | Electro35FC | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaelectro35gl,camera,Yashica,Yashica Electro 35 GL,Electro 35 GL | Electro35GL | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaelectro35gsn,camera,Yashica,Yashica Electro 35 GSN,Electro 35 | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,1973,750,750,750,with fixed lens,reference,B,compiled-specs,compact-heavy,320,260,390
yashicayashicaelectro35gt,camera,Yashica,Yashica Electro 35 GT,Electro 35 GT | Electro35GT | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaelectro35gtn,camera,Yashica,Yashica Electro 35 GTN,Electro 35 GTN | Electro35GTN | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaelectro35gx,camera,Yashica,Yashica Electro 35 GX,Electro GX | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,1975,580,580,580,with fixed lens,reference,B,compiled-specs,compact-heavy,320,260,390
yashicayashicaelectroax,camera,Yashica,Yashica Electro AX,Electro AX | ヤシカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1972,740,740,740,body only,reference,B,compiled-specs,camera-body,350,290,425
yashicayashicafri,camera,Yashica,Yashica FR I,FR1 | ヤシカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1977,660,660,660,body only,reference,B,compiled-specs,camera-body,350,290,425
yashicayashicafx3,camera,Yashica,Yashica FX-3,FX-3 Super 2000 | FX3 | ヤシカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1979,450,450,450,body only,reference,B,compiled-specs,camera-body,350,290,425
yashicayashicafxdquartz,camera,Yashica,Yashica FX-D Quartz,FX-D | ヤシカ,35mm MF SLR,35mm一眼レフ（MF）,35mm,MF,interchangeable,,1980,455,455,455,body only,reference,B,compiled-specs,camera-body,350,290,425
yashicayashicajmini,camera,Yashica,Yashica J-Mini,J-Mini | J Mini | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicajminisuper,camera,Yashica,Yashica J-Mini Super,J-Mini Super | J Mini Super | J-MiniSuper | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicalynx14e,camera,Yashica,Yashica Lynx 14E,Lynx 14E | Lynx14E | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicamat124g,camera,Yashica,Yashica Mat-124G,Mat 124G | ヤシカ,Twin-lens reflex,二眼レフ,120,MF,fixed,Fixed lens,1970,1100,1100,1100,camera with fixed lenses,reference,B,compiled-specs,camera-large,460,380,560
yashicayashicamf2,camera,Yashica,Yashica MF-2,MF-2 | MF 2 | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicamf3,camera,Yashica,Yashica MF-3,MF-3 | MF 3 | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicamg1,camera,Yashica,Yashica MG-1,MG-1 | MG 1 | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicamicroteczoom120,camera,Yashica,Yashica Microtec Zoom 120,Microtec Zoom 120 | MicrotecZoom120 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicamicroteczoom70,camera,Yashica,Yashica Microtec Zoom 70,Microtec Zoom 70 | MicrotecZoom70 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicamicroteczoom90,camera,Yashica,Yashica Microtec Zoom 90,Microtec Zoom 90 | MicrotecZoom90 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicaminister700,camera,Yashica,Yashica Minister 700,Minister 700 | Minister700 | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaministerd,camera,Yashica,Yashica Minister D,Minister D | MinisterD | ヤシカ,35mm fixed-lens rangefinder,35mmレンジファインダー（固定レンズ）,35mm,MF,fixed,Fixed lens,,,340,700,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-heavy,320,260,390
yashicayashicaminitecaf,camera,Yashica,Yashica Minitec AF,Minitec AF | MinitecAF | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicataf,camera,Yashica,Yashica T-AF,T-AF | T AF | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicatafd,camera,Yashica,Yashica T-AF-D,T-AF-D | T AF D | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicatafdsuper,camera,Yashica,Yashica T-AF-D Super,T-AF-D Super | T AF D Super | T-AF-DSuper | ヤシカ,35mm AF compact,35mm AFコンパクト,35mm,AF,fixed,Fixed lens,,,160,430,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicat2,camera,Yashica,Yashica T2,T2 | ヤシカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,,,160,340,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicat3,camera,Yashica,Yashica T3,T3 | ヤシカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,,,160,340,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicat3super,camera,Yashica,Yashica T3 Super,T3 Super | T3Super | ヤシカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,,,160,340,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicat4,camera,Yashica,Yashica T4,T4 Safari | T4 Super | ヤシカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,1990,170,170,170,without battery,reference,B,compiled-specs,compact-slim,215,175,260
yashicayashicat5,camera,Yashica,Yashica T5,T5 | ヤシカ,Premium 35mm compact,高級35mmコンパクト,35mm,AF,fixed,Fixed lens,1995,200,200,200,without battery,reference,B,compiled-specs,compact-slim,215,175,260
yashicayashicazoomate105,camera,Yashica,Yashica Zoomate 105,Zoomate 105 | Zoomate105 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicazoomate115,camera,Yashica,Yashica Zoomate 115,Zoomate 115 | Zoomate115 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicazoomate120,camera,Yashica,Yashica Zoomate 120,Zoomate 120 | Zoomate120 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
yashicayashicazoomate140,camera,Yashica,Yashica Zoomate 140,Zoomate 140 | Zoomate140 | ヤシカ,35mm zoom compact,35mmズームコンパクト,35mm,AF,fixed,Fixed lens,,,180,480,同系統の既知機種からの推定範囲。出品前に実測推奨,genre-estimate,D,expanded-compact-rangefinder-2026,compact-standard,270,220,325
